2021-04-17 22:13:22.811 [restartedMain] INFO  com.mizhi.yxd.TestSpboot2Application - Starting TestSpboot2Application on DESKTOP-JTIQN63 with PID 7444 (F:\mizhi\poorInfo\target\classes started by 22 in F:\mizhi\poorInfo)
2021-04-17 22:13:29.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/schoolPeriodInMizhiNotBuildCard],methods=[POST]}" onto public java.lang.Object com.mizhi.yxd.controller.dealcontroller.StatisticalController.schoolPeriodInMizhiNotBuildCard(com.mizhi.yxd.vo.StatisticQueryVo,javax.servlet.http.HttpSession)
2021-04-17 22:13:29.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/schoolPeriodInMizhiNotBuildCard/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.StatisticalController.schoolPeriodInMizhiNotBuildCard(java.lang.String,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/schoolPeriodInMizhi/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.StatisticalController.exportSchoolPeriodInMizhi(java.lang.String,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/learningPeriodWithSubsidize/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.StatisticalController.learningPeriodWithSubsidize(java.lang.String,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.603 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/learningPeriodWithSubsidize],methods=[POST]}" onto public java.lang.Object com.mizhi.yxd.controller.dealcontroller.StatisticalController.learningPeriodWithSubsidize(com.mizhi.yxd.vo.StatisticQueryVo,javax.servlet.http.HttpSession)
2021-04-17 22:13:29.604 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/statistic/learningPeriodInMizhi/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.StatisticalController.exportLearningPeriodInMizhi(java.lang.String,java.lang.String,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/deletes],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.Integer> com.mizhi.yxd.controller.dealcontroller.StudentController.deletePoolInfos(java.lang.String)
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/delete/{id}],methods=[DELETE]}" onto public com.mizhi.yxd.result.Result<java.lang.Integer> com.mizhi.yxd.controller.dealcontroller.StudentController.deletePoorInfo(java.lang.String)
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/import],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.String> com.mizhi.yxd.controller.dealcontroller.StudentController.importExcel(org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpSession) throws java.io.IOException
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/studentInfo],methods=[POST]}" onto public java.lang.Object com.mizhi.yxd.controller.dealcontroller.StudentController.poorInfo(java.lang.String,java.lang.String,com.mizhi.yxd.request.StudentRequest)
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/update],methods=[PUT]}" onto public com.mizhi.yxd.result.Result<java.lang.String> com.mizhi.yxd.controller.dealcontroller.StudentController.updatePoorInfo(com.mizhi.yxd.vo.UpdatePoorVo)
2021-04-17 22:13:29.605 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.StudentController.exportPoorInfo(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.606 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/download],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.mizhi.yxd.controller.dealcontroller.StudentController.downloadTemp() throws java.io.IOException
2021-04-17 22:13:29.606 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/student/add],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.String> com.mizhi.yxd.controller.dealcontroller.StudentController.addPoorInfo(com.mizhi.yxd.entity.SubUser)
2021-04-17 22:13:29.608 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/deletes],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.Integer> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.deletePoolInfos(java.lang.String)
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/import],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.Object> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.importExcel(org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpSession) throws java.io.IOException
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/subsidizeInfo],methods=[POST]}" onto public java.lang.Object com.mizhi.yxd.controller.dealcontroller.SubsidizeController.poorInfo(java.lang.String,java.lang.String,javax.servlet.http.HttpSession,com.mizhi.yxd.request.PoorRequest)
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/update],methods=[PUT]}" onto public com.mizhi.yxd.result.Result<java.lang.String> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.updatePoorInfo(com.mizhi.yxd.vo.UpdatePoorVo,javax.servlet.http.HttpSession)
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/export],methods=[GET]}" onto public void com.mizhi.yxd.controller.dealcontroller.SubsidizeController.exportPoorInfo(java.lang.String,java.lang.String,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/download],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.downloadTemp() throws java.io.IOException
2021-04-17 22:13:29.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/add],methods=[POST]}" onto public com.mizhi.yxd.result.Result<java.lang.String> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.createSubsidize(com.mizhi.yxd.vo.CreateSubsidizeVo,javax.servlet.http.HttpSession)
2021-04-17 22:13:29.610 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/subsidize/delete/{id}],methods=[DELETE]}" onto public com.mizhi.yxd.result.Result<java.lang.Integer> com.mizhi.yxd.controller.dealcontroller.SubsidizeController.deleteSubsidizeInfo(java.lang.String)
2021-04-17 22:13:29.611 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/userManager]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.userManager()
2021-04-17 22:13:29.611 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/poorInfo]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.poorInfo()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/learningPeriod]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.learningPeriod()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/changePwd]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.changePwd()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/baseFunction]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.baseFunction()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/registView]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.poorRegister()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/loginView]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.loginView(javax.servlet.http.HttpSession)
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/subsidizeInfo]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.subsidizeInfo()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/loginOut]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.loginOut(javax.servlet.http.HttpSession)
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/welcome]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.welcome()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/studentInfo]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.studentInfo()
2021-04-17 22:13:29.612 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/subsidize]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.subsidize()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/studentInfo/add]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.studentInfoAdd()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/poorInfo/add]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.poorInfoAdd()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/adminIndex]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.adminIndex(javax.servlet.http.HttpSession)
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/learningPeriodInMizhi]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.learningPeriodInMizhi()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/schoolPeriodInMizhi]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.schoolPeriodInMizhi()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/schoolPeriodInMizhiNotBuildCard]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.schoolPeriodInMizhiNotBuildCard()
2021-04-17 22:13:29.613 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Sys/learningPeriodWithSubsidize]}" onto public java.lang.String com.mizhi.yxd.controller.viewcontroller.ViewRoute.learningPeriodWithSubsidize()
